R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,all_params,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
pso,psoptim,Duarte,30,"(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738, -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",720,-,"par = c(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738,  -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 720, reltol = 0)",-20.9451605774774,"(1, 1, 1, -1, -1, -1, 5.4540577641852e-08, 0.999999999999999, -7.48618667577348e-08, -0.999999999999998, 0.165061295891626, -0.0321628602653749, -0.0958123700310225, 0.378927601090438, 1, 0.999999999999996, 0.999999999999997, -1, 0.999999999999997, -1, -0.999536177274523, -0.999999999999999, 1, -1, -1, 0.999999999999999, 1, -0.999999999999995, -1, 0.999999999999987)",720,14400,2,Maximal number of iterations reached,0.906852722167969,secs,1
ABCoptim,abc_optim,Duarte,30,"(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738, -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",385,-,"par = c(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738,  -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 385",-21.2146258281884,"(1, 1, -1, -1, -1, 1, 0.0660542809608471, 1, 0.00131465134077326, 1, -1, -0.798496324665822, -1, 0.148963720860911, -0.0258318704201307, -1, -1, -1, 1, 1, 1, -1, 1, 1, -1, 1, -1, -0.0124687549668866, 0.0298803213212004, -1)",385,-,-,-,0.92452597618103,secs,1
nloptr,sbplx,Duarte,30,"(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738, -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,"1,00E+06","x0 = c(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738,  -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 1e+06, xtol_rel = 0)",-20.9451605774558,"(-1, 1, -1, -1, 0.16506160217164, -0.0321628196337601, -0.0958125442213832, 0.378922811919981, 1, -1, 1, 1, 1, -1, -0.999533136479604, -1, -1, 1, -1, -1, -1, 1, 1, 1, 1, 1, -1, -1.19930427565921e-08, 1, -3.54601580452836e-08)",6415,-,4,NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.,0.328642845153809,secs,1
nloptr,cobyla,Duarte,30,"(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738, -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,3900,"x0 = c(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738,  -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 3900, xtol_rel = 0)",-20.6413255011976,"(-0.196692648512946, 1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 0.0456324813813866, 0.203026793652938, -0.143396831941236, -1, 0.43456325661898, 1, 1, -1, -1, -1, 1, 0.191675438987493, 1, 1, 1, 1, 1, -1)",3900,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.678472995758057,secs,1
nloptr,bobyqa,Duarte,30,"(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738, -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,7980,"x0 = c(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738,  -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 7980, xtol_rel = 0)",-20.2896854415383,"(-0.959121302968488, 1, 1, -1, 0.188800080520302, -0.0178741654182325, -1, -1, -1, -0.157364220214566, -1, -0.15736426360644, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, -0.959121282693408, -0.0178740643533675, 0.188800150805955, -1)",7980,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.13372993469238,secs,1
stats,optim,Duarte,30,"(0.435912641696632, 0.116528699174523, -0.484321823343635, -0.133257595356554, -0.983669653534889, 0.394437126349658, 0.100453595630825, -0.521702202502638, 0.267112722154707, -0.665741047356278, 0.732775613665581, 0.237102037295699, -0.683505431748927, -0.130400897469372, 0.987250357866287, 0.904485927894711, -0.204008257947862, -0.191592442803085, 0.271216308232397, 0.606986911036074, 0.539816179778427, 0.493164704181254, 0.549268341157585, -0.739013201091439, -0.302292132284492, 0.47805394558236, 0.900004907976836, 0.291267732623965, 0.782994946930557, 0.0213330737315118)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","1,00E+06",-,"par = c(0.435912641696632, 0.116528699174523, -0.484321823343635, -0.133257595356554, -0.983669653534889, 0.394437126349658, 0.100453595630825, -0.521702202502638, 0.267112722154707, -0.665741047356278, 0.732775613665581, 0.237102037295699, -0.683505431748927, -0.130400897469372, 0.987250357866287, 0.904485927894711, -0.204008257947862, -0.191592442803085, 0.271216308232397, 0.606986911036074, 0.539816179778427, 0.493164704181254, 0.549268341157585, -0.739013201091439, -0.302292132284492, 0.47805394558236,  0.900004907976836, 0.291267732623965, 0.782994946930557, 0.0213330737315118), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1e+06, factr = 0)",-20.5977865714891,"(-1, 0.300465762835274, -1, -1, -1, -1, -0.00787485884518323, 0.359421797702615, -0.00787486249725619, -1, 1, -0.197080454792556, -1, -1, 1, 1, -1, -1, 1, 1, 1, -0.197080454438269, 1, -1, -1, 1, 1, 1, 1, -1)",40,40,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.0709571838378906,secs,1
GA,ga,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",310,-,"type = real-valued, fitness = function (x)  {     return(-(Duarte(x))) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 310",-13.7716767873413,"(-0.885162464787581, 0.365515970971485, 0.129230661802526, -0.903592239860892, -0.318081439789351, -0.878198521388635, -0.233342786722593, 0.813618515187049, -0.745692797639236, 0.299259983752634, -0.309498669695983, -0.578034363546309, 0.924364240514545, 0.804218723329374, -0.809081289369277, -0.682747578127108, -0.786372163332999, 0.895158168588898, -0.914847872813495, 0.864688337457881, 0.896990972387177, -0.545863247163918, -0.947894430074694, -0.251987137282647, 0.85278919958014, -0.900330151783304, 0.638790509501896, 0.690161722791815, 0.675469360576816, 0.894407522984436)",310,-,-,-,1.16080045700073,secs,1
DEoptim,DEoptim,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",72,-,"fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 72, reltol = 0)",-14.1309299343847,"(-0.718079115636647, -0.738646578006446, -0.987059896987527, 0.718657612423599, -0.947078050915152, -0.67222114559263, 0.941648811101913, 0.992672408372164, 0.916045796591789, 0.532720040995628, 0.340351730585098, -0.991189535707235, 0.954753331840038, 0.687821832019836, -0.368648545350879, -0.881817041896284, 0.711553730070591, 0.986395998857915, -0.237567918002605, 0.912882868645787, 0.349984088633209, -0.202878113370389, -0.42948867380619, 0.850904713384807, 0.745016978681088, 0.978928345758468, -0.456754744332284, -0.566877956669777, 0.75073315564543, -0.976496300172061)",72,146,-,-,0.898611068725586,secs,1
pso,psoptim,Duarte,30,"(0.435912641696632, 0.116528699174523, -0.484321823343635, -0.133257595356554, -0.983669653534889, 0.394437126349658, 0.100453595630825, -0.521702202502638, 0.267112722154707, -0.665741047356278, 0.732775613665581, 0.237102037295699, -0.683505431748927, -0.130400897469372, 0.987250357866287, 0.904485927894711, -0.204008257947862, -0.191592442803085, 0.271216308232397, 0.606986911036074, 0.539816179778427, 0.493164704181254, 0.549268341157585, -0.739013201091439, -0.302292132284492, 0.47805394558236, 0.900004907976836, 0.291267732623965, 0.782994946930557, 0.0213330737315118)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",720,-,"par = c(0.435912641696632, 0.116528699174523, -0.484321823343635, -0.133257595356554, -0.983669653534889, 0.394437126349658, 0.100453595630825, -0.521702202502638, 0.267112722154707, -0.665741047356278, 0.732775613665581, 0.237102037295699, -0.683505431748927, -0.130400897469372, 0.987250357866287, 0.904485927894711, -0.204008257947862, -0.191592442803085, 0.271216308232397, 0.606986911036074, 0.539816179778427, 0.493164704181254, 0.549268341157585, -0.739013201091439, -0.302292132284492, 0.47805394558236,  0.900004907976836, 0.291267732623965, 0.782994946930557, 0.0213330737315118), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 720, reltol = 0)",-20.6413255099954,"(1, 1, -1, -1, 0.434610494989409, 1, -1, 1, -1, 0.999999999999999, -1, -0.999999999999998, -1, -1, 0.999999999999997, 0.0456254692900956, 0.203006954014957, -0.143398627501636, -0.196640053464953, 1, 1, 1, 1, 1, -1, 1, 0.191714708593201, -1, -1, -1)",720,14400,2,Maximal number of iterations reached,0.96490740776062,secs,1
ABCoptim,abc_optim,Duarte,30,"(0.435912641696632, 0.116528699174523, -0.484321823343635, -0.133257595356554, -0.983669653534889, 0.394437126349658, 0.100453595630825, -0.521702202502638, 0.267112722154707, -0.665741047356278, 0.732775613665581, 0.237102037295699, -0.683505431748927, -0.130400897469372, 0.987250357866287, 0.904485927894711, -0.204008257947862, -0.191592442803085, 0.271216308232397, 0.606986911036074, 0.539816179778427, 0.493164704181254, 0.549268341157585, -0.739013201091439, -0.302292132284492, 0.47805394558236, 0.900004907976836, 0.291267732623965, 0.782994946930557, 0.0213330737315118)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",385,-,"par = c(0.435912641696632, 0.116528699174523, -0.484321823343635, -0.133257595356554, -0.983669653534889, 0.394437126349658, 0.100453595630825, -0.521702202502638, 0.267112722154707, -0.665741047356278, 0.732775613665581, 0.237102037295699, -0.683505431748927, -0.130400897469372, 0.987250357866287, 0.904485927894711, -0.204008257947862, -0.191592442803085, 0.271216308232397, 0.606986911036074, 0.539816179778427, 0.493164704181254, 0.549268341157585, -0.739013201091439, -0.302292132284492, 0.47805394558236,  0.900004907976836, 0.291267732623965, 0.782994946930557, 0.0213330737315118), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 385",-21.2149325678409,"(1, 1, -1, -1, -1, 1, -0.0307160277982191, 1, -0.0241823971307954, -1, 1, 1, 1, 1, 1, 1, -1, -0.770555724783575, -1, -1, -1, -1, 0.175716464369973, -0.0445379901516756, -1, 1, -1, -0.03841770429806, 0.0166795304976404, -1)",385,-,-,-,0.987099647521973,secs,1
